datasetID,creator,eventDate,pubDate,reference,country,stateProvince,municipality,verbatimSite,decimalLatitude,decimalLongitude,northBoundingCoordinate,southBoundingCoordinate,verbatimCoordinates,minimumElevationInMeters,maxElevationInMeters,verbatimElevation,organismQuantityPlants,identificationQualifierPlants,scientificNamePlants,classPlants,familyPlants,genusPlants,specificEpithetPlants,infraspecificEpithetPlants,taxonRankPlants,taxonRemarksPlants,establishmentMeansPlants,habitPlants,selfIncompatabilityPlants,organismQuantityAnimals,identificationQualifierAnimals,scientificNameAnimals,classAnimals,orderAnimals,familyAnimals,subfamilyAnimals,genusAnimals,specificEpithetAnimals,taxonRankAnimals,taxonRemarksAnimals,establishmentMeansAnimals,interactionType,interactionTypeIRI,resourceCollected,samplingProtocol,sampleSizeValue,samplingSizeUnit
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3706,NA,,Nardophyllum lanatum,Magnoliopsida,Compositae,Nardophyllum,lanatum,,species,,,,,NA,,Auca coctei,Insecta,Lepidoptera,Satyridae,,Auca,coctei,species,Auca cocteipales,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3707,NA,,Nardophyllum lanatum,Magnoliopsida,Compositae,Nardophyllum,lanatum,,species,,,,,NA,,,Insecta,Diptera,,,,,order,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3708,NA,,Nassauvia axillaris,Magnoliopsida,Compositae,Nassauvia,axillaris,,species,,,,,NA,,Hypodynerus ,Insecta,Hymenoptera,Vespidae,,Hypodynerus,,genus,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3709,NA,,Nassauvia axillaris,Magnoliopsida,Compositae,Nassauvia,axillaris,,species,,,,,NA,,,Insecta,Diptera,Bombyliidae,,,,family,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3710,NA,,Nassauvia axillaris,Magnoliopsida,Compositae,Nassauvia,axillaris,,species,,,,,NA,,,Insecta,Diptera,Sarcophagidae,,,,family,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3711,NA,,Nassauvia axillaris,Magnoliopsida,Compositae,Nassauvia,axillaris,,species,,,,,NA,,Scaeva melanostoma,Insecta,Diptera,Syrphidae,,Scaeva,melanostoma,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3712,NA,,Nassauvia heterophylla,Magnoliopsida,Compositae,Nassauvia,heterophylla,,species,,,,,NA,,,Insecta,Diptera,Bombyliidae,,,,family,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3713,NA,,Nassauvia heterophylla,Magnoliopsida,Compositae,Nassauvia,heterophylla,,species,,,,,NA,,Dasybasis ,Insecta,Diptera,Tabanidae,,Dasybasis,,genus,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3714,NA,,Nassauvia heterophylla,Magnoliopsida,Compositae,Nassauvia,heterophylla,,species,,,,,NA,,Vibrissomyia ,Insecta,Diptera,Tachinidae,,Vibrissomyia,,genus,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3715,NA,,Nassauvia heterophylla,Magnoliopsida,Compositae,Nassauvia,heterophylla,,species,,,,,NA,,Villa verdensis,Insecta,Diptera,Bombyliidae,,Villa,verdensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3716,NA,,Nassauvia heterophylla,Magnoliopsida,Compositae,Nassauvia,heterophylla,,species,,,,,NA,,Villa ,Insecta,Diptera,Bombyliidae,,Villa,,genus,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3717,NA,,Nassauvia lagascae,Magnoliopsida,Compositae,Nassauvia,lagascae,,species,,,,,NA,,Phulia nymphula,Insecta,Lepidoptera,Pieridae,,Phulia,nymphula,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3718,NA,,Nassauvia lagascae,Magnoliopsida,Compositae,Nassauvia,lagascae,,species,,,,,NA,,Yramea modesta,Insecta,Lepidoptera,Nymphalidae,,Yramea,modesta,species,"Blanchard, 1862",,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3719,NA,,Nassauvia lagascae,Magnoliopsida,Compositae,Nassauvia,lagascae,,species,,,,,NA,,,Insecta,Coleoptera,Sarcophagidae,,,,family,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3720,NA,,Nassauvia pinnigera,Magnoliopsida,Compositae,Nassauvia,pinnigera,,species,,,,,NA,,,Insecta,Diptera,,,,,order,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3721,NA,,Nassauvia pyramidalis,Magnoliopsida,Compositae,Nassauvia,pyramidalis,,species,Nassauvia pungens,,,,NA,,Bombus dahlbomii,Insecta,Hymenoptera,Apidae,,Bombus,dahlbomii,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3722,NA,,Nassauvia pyramidalis,Magnoliopsida,Compositae,Nassauvia,pyramidalis,,species,Nassauvia pungens,,,,NA,,,Insecta,Diptera,Bombyliidae,,,,family,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3723,NA,,Nassauvia pyramidalis,Magnoliopsida,Compositae,Nassauvia,pyramidalis,,species,Nassauvia pungens,,,,NA,,Scaeva melanostoma,Insecta,Diptera,Syrphidae,,Scaeva,melanostoma,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3724,NA,,Perezia carthamoides,Magnoliopsida,Compositae,Perezia,carthamoides,,species,,,,,NA,,,Insecta,Hymenoptera,,,,,order,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3725,NA,,Perezia carthamoides,Magnoliopsida,Compositae,Perezia,carthamoides,,species,,,,,NA,,Auca coctei,Insecta,Lepidoptera,Nymphalidae,,Auca,coctei,species,Auca cocteipales,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3726,NA,,Perezia carthamoides,Magnoliopsida,Compositae,Perezia,carthamoides,,species,,,,,NA,,Etcheverrius chiliensis,Insecta,Lepidoptera,Satyridae,,Etcheverrius,chiliensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3727,NA,,Perezia carthamoides,Magnoliopsida,Compositae,Perezia,carthamoides,,species,,,,,NA,,Ruiziella luctuosa,Insecta,Diptera,Tachinidae,,Ruiziella,luctuosa,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3728,NA,,Perezia carthamoides,Magnoliopsida,Compositae,Perezia,carthamoides,,species,,,,,NA,,Triploechus bellus,Insecta,Diptera,Bombyliidae,,Triploechus,bellus,species,Truphloechus bellus,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3729,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Anthidium chilense,Insecta,Hymenoptera,Megachilidae,,Anthidium,chilense,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3730,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Anthidium funereum,Insecta,Hymenoptera,Megachilidae,,Anthidium,funereum,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3731,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Anthophora incerta,Insecta,Hymenoptera,Megachilidae,,Anthophora,incerta,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3732,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Bombus dahlbomii,Insecta,Hymenoptera,Apidae,,Bombus,dahlbomii,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3733,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Centris cineraria,Insecta,Hymenoptera,Apidae,,Centris,cineraria,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3734,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Hypodynerus ,Insecta,Hymenoptera,Vespidae,,Hypodynerus,,genus,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3735,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Megachile ,Insecta,Hymenoptera,Megachilidae,,Megachile,,genus,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3736,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Megachile semirufa,Insecta,Hymenoptera,Megachilidae,,Megachile,semirufa,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3737,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,,Insecta,Hymenoptera,Andrenidae,Panurginae,,,subfamily,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3738,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Auca coctei,Insecta,Lepidoptera,Nymphalidae,,Auca,coctei,species,Auca cocteipales,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3739,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Etcheverrius chiliensis,Insecta,Lepidoptera,Satyridae,,Etcheverrius,chiliensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3740,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Faunula leucoglene,Insecta,Lepidoptera,Satyridae,,Faunula,leucoglene,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3741,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Tatochila mercedis,Insecta,Lepidoptera,Pieridae,,Tatochila,mercedis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3742,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Eristalis tenax,Insecta,Diptera,Syrphidae,,Eristalis,tenax,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3743,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,,Insecta,Diptera,Sarcophagidae,,,,family,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3744,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Scaeva melanostoma,Insecta,Diptera,Syrphidae,,Scaeva,melanostoma,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3745,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Spathipalpus philippii,Insecta,Diptera,Tachinidae,,Spathipalpus,philippii,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3746,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Ruiziella luctuosa,Insecta,Diptera,Tachinidae,,Ruiziella,luctuosa,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3747,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Villa verdensis,Insecta,Diptera,Bombyliidae,,Villa,verdensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3748,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Villa ,Insecta,Diptera,Bombyliidae,,Villa,,genus,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3749,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Bombus dahlbomii,Insecta,Hymenoptera,Apidae,,Bombus,dahlbomii,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
74,Giselle Muschett,1980-10/1981-03,1982,"Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.",Chile,Metropolitana de Santiago,NA,Cordón del Cepo ,-33.28,-70.26666667,,,"33°17' S, 70°16' W",2200,3600,2200-3750,NA,,Senecio bustillosianus,Magnoliopsida,Compositae,Senecio,bustillosianus,,species,,,,,NA,,Anthidium funereum,Insecta,Hymenoptera,Megachilidae,,Anthidium,funereum,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
